"X","participantID_anonymous","reward","assignmentid","assignmentaccepttime","assignmentsubmittime","response","confidence","trivialArgument","argtype","qnumber","property","p1animal","p2animal","cows","chimps","gorillas","mice","squirrels","elephants","seals","rhinos","dolphins","horses","mammals","animals","modal","rt","premisecode","language"
4362,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",4,"true","identity",1,"require oxydilic acid for good digestion","horses","squirrels",0,0,0,0,1,0,0,0,0,1,0,0,"probable",11183,"pc000010000100","English"
4363,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",4,"false","contingent",2,"require biotin for hemoglobin synthesis","dolphins","rhinos",0,0,0,0,0,0,0,1,1,0,0,0,"necessary",7600,"pc000000011000","English"
4364,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",5,"false","contingent",3,"continuously shed their outer keratin layer","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"possible",7520,"pc110000000000","English"
4365,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",4,"false","contingent",4,"use adipose tissue to synthesize triacylglycerols","seals","gorillas",0,0,1,0,0,0,1,0,0,0,0,0,"none",10713,"pc001000100000","English"
4366,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",5,"false","contingent",5,"have a right aortic arch","seals","chimps",0,1,0,0,0,0,1,0,0,0,0,0,"plausible",15598,"pc010000100000","English"
4367,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",3,"false","contingent",6,"use seratonin as a neurotransmitter","gorillas","mice",0,0,1,1,0,0,0,0,0,0,0,0,"certain",8398,"pc001100000000","English"
4368,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",4,"true","inclusion",7,"have seasmoid bones","mammals","elephants",0,0,0,0,0,1,0,0,0,0,1,0,"likely",5591,"pc000001000010","English"
4369,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",4,"false","contingent",8,"secrete uric acid crystals","cows","dolphins",1,0,0,0,0,0,0,0,1,0,0,0,"none",7144,"pc100000001000","English"
4370,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","reject",5,"false","contingent",9,"require vitamin K for their livers to function","squirrels","rhinos",0,0,0,0,1,0,0,1,0,0,0,0,"certain",9239,"pc000010010000","English"
4371,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",5,"false","contingent",10,"use enzyme B-32 to digest food","seals","rhinos",0,0,0,0,0,0,1,1,0,0,0,0,"plausible",4311,"pc000000110000","English"
4372,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","reject",5,"false","contingent",11,"have an ulnar artery","squirrels","dolphins",0,0,0,0,1,0,0,0,1,0,0,0,"necessary",6744,"pc000010001000","English"
4373,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",5,"true","identity",12,"use acetylcholine as a neurotransmitter","horses","gorillas",0,0,1,0,0,0,0,0,0,1,0,0,"possible",6415,"pc001000000100","English"
4374,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",5,"true","inclusion",13,"have blood salinity which declines from infancy to maturity","mice","animals",0,0,0,1,0,0,0,0,0,0,0,1,"probable",5809,"pc000100000001","English"
4375,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",4,"false","contingent",14,"have a tympanic membrane in their inner ears","cows","elephants",1,0,0,0,0,1,0,0,0,0,0,0,"likely",14344,"pc100001000000","English"
4376,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","reject",5,"false","contingent",15,"use norephinephrine as a regulator of sexual drive","dolphins","rhinos",0,0,0,0,0,0,0,1,1,0,0,0,"necessary",8673,"pc000000011000","English"
4377,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",5,"false","contingent",16,"have enzyme X132 in their bloodstreams","gorillas","chimps",0,1,1,0,0,0,0,0,0,0,0,0,"probable",5630,"pc011000000000","English"
4378,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",5,"false","contingent",17,"have a blood PH of 7.9","cows","elephants",1,0,0,0,0,1,0,0,0,0,0,0,"plausible",4415,"pc100001000000","English"
4379,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","reject",5,"false","contingent",19,"have a high potassium concentration in their blood","gorillas","squirrels",0,0,1,0,1,0,0,0,0,0,0,0,"certain",4743,"pc001010000000","English"
4380,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",5,"false","contingent",20,"have iron sulfate in their blood","dolphins","cows",1,0,0,0,0,0,0,0,1,0,0,0,"possible",4615,"pc100000001000","English"
4381,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",4,"false","contingent",0,"use acetylcholine as a neurotransmitter","dolphins","seals",0,0,0,0,0,0,1,0,1,0,0,0,"probable",11424,"pc000000101000","English"
4382,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",3,"false","contingent",1,"require vitamin K for their livers to function","cows","gorillas",1,0,1,0,0,0,0,0,0,0,0,0,"necessary",12879,"pc101000000000","English"
4383,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",4,"false","contingent",2,"have an ulnar artery","elephants","squirrels",0,0,0,0,1,1,0,0,0,0,0,0,"plausible",11342,"pc000011000000","English"
4384,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",1,"false","contingent",3,"have a high potassium concentration in their blood","rhinos","chimps",0,1,0,0,0,0,0,1,0,0,0,0,"certain",8177,"pc010000010000","English"
4385,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",5,"true","identity",4,"have iron sulfate in their blood","horses","mice",0,0,0,1,0,0,0,0,0,1,0,0,"likely",18607,"pc000100000100","English"
4386,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",4,"false","contingent",5,"secrete uric acid crystals","squirrels","rhinos",0,0,0,0,1,0,0,1,0,0,0,0,"none",9992,"pc000010010000","English"
4387,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",2,"false","contingent",6,"have a blood PH of 7.9","gorillas","elephants",0,0,1,0,0,1,0,0,0,0,0,0,"possible",10396,"pc001001000000","English"
4388,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",5,"true","inclusion",7,"use enzyme B-32 to digest food","cows","mammals",1,0,0,0,0,0,0,0,0,0,1,0,"certain",9535,"pc100000000010","English"
4389,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",1,"false","contingent",8,"require oxydilic acid for good digestion","seals","dolphins",0,0,0,0,0,0,1,0,1,0,0,0,"likely",9180,"pc000000101000","English"
4390,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",3,"false","contingent",9,"use norephinephrine as a regulator of sexual drive","gorillas","rhinos",0,0,1,0,0,0,0,1,0,0,0,0,"none",8104,"pc001000010000","English"
4391,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",5,"true","inclusion",10,"have seasmoid bones","mammals","squirrels",0,0,0,0,1,0,0,0,0,0,1,0,"plausible",9156,"pc000010000010","English"
4392,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",5,"false","contingent",11,"have enzyme X132 in their bloodstreams","dolphins","mice",0,0,0,1,0,0,0,0,1,0,0,0,"possible",15438,"pc000100001000","English"
4393,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","reject",2,"false","contingent",12,"have blood salinity which declines from infancy to maturity","cows","seals",1,0,0,0,0,0,1,0,0,0,0,0,"necessary",23215,"pc100000100000","English"
4394,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",5,"false","contingent",13,"continuously shed their outer keratin layer","chimps","elephants",0,1,0,0,0,1,0,0,0,0,0,0,"probable",27307,"pc010001000000","English"
4395,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","reject",1,"false","contingent",14,"use adipose tissue to synthesize triacylglycerols","cows","seals",1,0,0,0,0,0,1,0,0,0,0,0,"certain",11803,"pc100000100000","English"
4396,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",5,"false","contingent",15,"require trace amounts of magnesium for reproduction","mice","elephants",0,0,0,1,0,1,0,0,0,0,0,0,"possible",48383,"pc000101000000","English"
4397,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",4,"false","contingent",16,"become disoriented and motionless when exposed to high ozone levels","dolphins","squirrels",0,0,0,0,1,0,0,0,1,0,0,0,"probable",6264,"pc000010001000","English"
4398,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",5,"false","contingent",17,"use seratonin as a neurotransmitter","chimps","gorillas",0,1,1,0,0,0,0,0,0,0,0,0,"likely",4850,"pc011000000000","English"
4399,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",5,"true","identity",19,"have a right aortic arch","gorillas","horses",0,0,1,0,0,0,0,0,0,1,0,0,"none",8214,"pc001000000100","English"
4400,"participant 412","$0.50","2C2C9KSSZVXX9I6UDJBQTYGOXO53LE","Thu Jan 05 17:15:53 PST 2012","Thu Jan 05 17:21:38 PST 2012","accept",1,"false","contingent",20,"require biotin for hemoglobin synthesis","seals","rhinos",0,0,0,0,0,0,1,1,0,0,0,0,"necessary",19946,"pc000000110000","English"
4401,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",4,"false","contingent",0,"have a right aortic arch","gorillas","dolphins",0,0,1,0,0,0,0,0,1,0,0,0,"plausible",28386,"pc001000001000","English"
4402,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",4,"false","contingent",1,"continuously shed their outer keratin layer","elephants","cows",1,0,0,0,0,1,0,0,0,0,0,0,"none",13199,"pc100001000000","English"
4403,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","reject",3,"false","contingent",2,"have a tympanic membrane in their inner ears","chimps","mice",0,1,0,1,0,0,0,0,0,0,0,0,"necessary",18274,"pc010100000000","English"
4404,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","reject",3,"false","contingent",3,"become disoriented and motionless when exposed to high ozone levels","rhinos","seals",0,0,0,0,0,0,1,1,0,0,0,0,"likely",20192,"pc000000110000","English"
4405,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",4,"true","identity",4,"have enzyme X132 in their bloodstreams","horses","rhinos",0,0,0,0,0,0,0,1,0,1,0,0,"probable",11314,"pc000000010100","English"
4406,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",4,"false","contingent",5,"use norephinephrine as a regulator of sexual drive","gorillas","cows",1,0,1,0,0,0,0,0,0,0,0,0,"possible",13334,"pc101000000000","English"
4407,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","reject",3,"false","contingent",6,"have an ulnar artery","chimps","elephants",0,1,0,0,0,1,0,0,0,0,0,0,"certain",12919,"pc010001000000","English"
4408,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","reject",3,"false","contingent",7,"require biotin for hemoglobin synthesis","squirrels","mice",0,0,0,1,1,0,0,0,0,0,0,0,"none",12289,"pc000110000000","English"
4409,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",4,"false","contingent",8,"have a blood PH of 7.9","seals","dolphins",0,0,0,0,0,0,1,0,1,0,0,0,"likely",11424,"pc000000101000","English"
4410,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",5,"true","inclusion",9,"have blood salinity which declines from infancy to maturity","mice","animals",0,0,0,1,0,0,0,0,0,0,0,1,"necessary",13872,"pc000100000001","English"
4411,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",4,"false","contingent",10,"have seasmoid bones","elephants","cows",1,0,0,0,0,1,0,0,0,0,0,0,"plausible",9245,"pc100001000000","English"
4412,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",4,"false","contingent",11,"require vitamin K for their livers to function","dolphins","squirrels",0,0,0,0,1,0,0,0,1,0,0,0,"certain",13176,"pc000010001000","English"
4413,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",3,"false","contingent",12,"use seratonin as a neurotransmitter","seals","rhinos",0,0,0,0,0,0,1,1,0,0,0,0,"possible",16088,"pc000000110000","English"
4414,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",4,"false","contingent",13,"require oxydilic acid for good digestion","gorillas","chimps",0,1,1,0,0,0,0,0,0,0,0,0,"probable",18065,"pc011000000000","English"
4415,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",4,"false","contingent",14,"require trace amounts of magnesium for reproduction","elephants","rhinos",0,0,0,0,0,1,0,1,0,0,0,0,"possible",6232,"pc000001010000","English"
4416,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",5,"true","identity",15,"use enzyme B-32 to digest food","horses","squirrels",0,0,0,0,1,0,0,0,0,1,0,0,"necessary",14704,"pc000010000100","English"
4417,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",4,"false","contingent",16,"have iron sulfate in their blood","seals","cows",1,0,0,0,0,0,1,0,0,0,0,0,"probable",11576,"pc100000100000","English"
4418,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","reject",3,"false","contingent",17,"secrete uric acid crystals","gorillas","dolphins",0,0,1,0,0,0,0,0,1,0,0,0,"plausible",16608,"pc001000001000","English"
4419,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",5,"true","inclusion",19,"use acetylcholine as a neurotransmitter","animals","cows",1,0,0,0,0,0,0,0,0,0,0,1,"likely",12688,"pc100000000001","English"
4420,"participant 336","$0.50","247BNFSVGULFA17HFVEG6FS42QRL71","Thu Jan 05 17:10:21 PST 2012","Thu Jan 05 17:16:16 PST 2012","accept",5,"true","inclusion",20,"use adipose tissue to synthesize triacylglycerols","animals","mice",0,0,0,1,0,0,0,0,0,0,0,1,"certain",12344,"pc000100000001","English"
4421,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","reject",2,"false","contingent",0,"have blood salinity which declines from infancy to maturity","mice","chimps",0,1,0,1,0,0,0,0,0,0,0,0,"plausible",34115,"pc010100000000","English"
4422,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","reject",2,"false","contingent",1,"use seratonin as a neurotransmitter","rhinos","dolphins",0,0,0,0,0,0,0,1,1,0,0,0,"certain",21866,"pc000000011000","English"
4423,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","reject",2,"false","contingent",2,"have a high potassium concentration in their blood","elephants","squirrels",0,0,0,0,1,1,0,0,0,0,0,0,"possible",17593,"pc000011000000","English"
4424,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","accept",2,"false","contingent",3,"have seasmoid bones","gorillas","cows",1,0,1,0,0,0,0,0,0,0,0,0,"none",23302,"pc101000000000","English"
4425,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","accept",4,"true","inclusion",4,"have iron sulfate in their blood","mammals","cows",1,0,0,0,0,0,0,0,0,0,1,0,"likely",23956,"pc100000000010","English"
4426,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","accept",2,"false","contingent",5,"have enzyme X132 in their bloodstreams","gorillas","seals",0,0,1,0,0,0,1,0,0,0,0,0,"probable",21262,"pc001000100000","English"
4427,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","accept",4,"false","contingent",6,"use adipose tissue to synthesize triacylglycerols","elephants","rhinos",0,0,0,0,0,1,0,1,0,0,0,0,"necessary",18248,"pc000001010000","English"
4428,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","accept",4,"true","identity",7,"secrete uric acid crystals","squirrels","horses",0,0,0,0,1,0,0,0,0,1,0,0,"plausible",27872,"pc000010000100","English"
4429,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","accept",2,"false","contingent",8,"have a blood PH of 7.9","mice","dolphins",0,0,0,1,0,0,0,0,1,0,0,0,"necessary",16781,"pc000100001000","English"
4430,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","reject",4,"false","contingent",9,"have a tympanic membrane in their inner ears","mice","squirrels",0,0,0,1,1,0,0,0,0,0,0,0,"none",14800,"pc000110000000","English"
4431,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","accept",4,"false","contingent",10,"require biotin for hemoglobin synthesis","rhinos","seals",0,0,0,0,0,0,1,1,0,0,0,0,"probable",14348,"pc000000110000","English"
4432,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","accept",4,"false","contingent",11,"require vitamin K for their livers to function","dolphins","chimps",0,1,0,0,0,0,0,0,1,0,0,0,"likely",13240,"pc010000001000","English"
4433,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","accept",2,"true","identity",12,"use norephinephrine as a regulator of sexual drive","horses","gorillas",0,0,1,0,0,0,0,0,0,1,0,0,"certain",24285,"pc001000000100","English"
4434,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","accept",4,"false","contingent",13,"have a right aortic arch","elephants","cows",1,0,0,0,0,1,0,0,0,0,0,0,"possible",15674,"pc100001000000","English"
4435,"participant 10","$0.50","26UDIPDOBDDPFHLL3J4DDXMCII7B04","Thu Jan 05 17:13:48 PST 2012","Thu Jan 05 17:21:30 PST 2012","accept",4,"true","inclusion",14,"continuously shed their outer keratin layer","mammals","rhinos",0,0,0,0,0,0,0,1,0,0,1,0,"none",13349,"pc000000010010","English"
